N1 : 4 
N2 : 4 
LINHAS : 256 
COLUNAS : 8 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 18 


Matriz Topologia : 

9 11 13 15 17 
10 12 14 16 18 



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
1 0 0 0 1 0 1 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 0 | 1 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 1 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 
1 0 0 1 0 0 1 0 | 0 1 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 0 0 1 0 0 1 1 | 0 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 0 0 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 0 1 0 1 0 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 0 0 1 0 1 1 0 | 0 1 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 0 0 1 0 1 1 1 | 0 1 | 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 
1 0 0 1 1 0 0 0 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 1 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 0 0 1 1 0 1 0 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 0 1 1 0 1 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 0 1 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 0 1 1 1 0 1 | 1 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 0 0 1 1 1 1 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 0 0 1 1 1 1 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 0 1 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 
1 0 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 0 1 0 0 0 1 1 | 0 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 0 1 0 0 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 1 0 0 1 0 1 | 1 0 | 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 
1 0 1 0 0 1 1 0 | 0 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 0 1 0 0 1 1 1 | 0 1 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
1 0 1 0 1 0 0 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 1 0 1 0 0 1 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 0 1 0 1 0 | 0 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 0 1 0 1 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 0 1 1 0 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 0 1 1 0 1 | 1 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 0 1 1 1 0 | 0 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 0 1 1 1 1 | 0 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 0 1 1 0 0 1 0 | 1 0 | 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 0 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 
1 0 1 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 1 0 1 0 1 | 1 0 | 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 
1 0 1 1 0 1 1 0 | 1 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 1 0 1 1 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 
1 0 1 1 1 0 0 0 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 1 1 0 0 1 | 1 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 1 1 1 0 1 0 | 1 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 1 1 0 1 1 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 
1 0 1 1 1 1 0 0 | 1 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 1 1 1 0 1 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 0 1 1 1 1 1 0 | 1 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 1 1 1 1 1 | 1 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 0 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 0 0 1 0 | 1 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 0 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 0 0 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 0 0 0 1 0 1 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 0 0 1 1 0 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 0 0 1 1 1 | 1 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 0 1 0 0 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 0 0 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 0 1 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 0 1 1 | 1 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 0 1 1 0 0 | 1 1 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 1 0 1 | 1 1 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 1 1 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 1 1 1 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 1 0 0 0 1 | 1 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 
1 1 0 1 0 0 1 0 | 0 1 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 0 1 0 0 1 1 | 0 1 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
1 1 0 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 1 0 1 0 1 | 1 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 
1 1 0 1 0 1 1 0 | 0 1 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 
1 1 0 1 0 1 1 1 | 0 1 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 1 0 1 1 0 0 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 1 1 0 0 1 | 1 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 1 0 1 1 0 1 0 | 0 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 1 0 1 1 0 1 1 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 0 1 1 1 0 0 | 1 1 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 1 1 1 0 1 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 0 1 1 1 1 0 | 0 1 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 0 1 1 1 1 1 | 0 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 0 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 1 | 0 1 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 0 0 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 0 0 1 1 0 | 0 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 1 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 0 1 0 0 0 | 1 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 0 0 1 | 1 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 0 1 0 | 0 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 1 0 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 1 0 1 | 1 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 1 1 0 | 0 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 1 1 1 | 0 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 0 0 0 | 1 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 1 | 1 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 1 0 0 1 0 | 1 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 1 | 1 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 1 0 1 0 0 | 1 1 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 1 0 1 1 0 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 0 0 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 1 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 1 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 1 0 0 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 1 0 1 | 1 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 1 1 0 | 1 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 1 1 1 | 1 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 


Encontrado na geracao : 326334 
Com Rank : 4096 
Temos como Individuo que soluciona S6 : 
1 | 4 1 300 | 4 6 500 | 3 4 500 | 8 5 200 | 10 4 200 | 7 3 300 | 11 7 300 | 1 7 400 | 10 6 500 | 9 4 300 | 15 | 4096
1 | 3 4 200 | 6 1 300 | 8 7 500 | 6 8 300 | 3 1 100 | 9 4 200 | 11 3 300 | 3 2 500 | 9 10 500 | 16 4 100 | 15 | -1


Situacao de cada porta do MUX00 : 
0 1 1 0 
Legenda 
porta travada em zero = 0 
porta travada em um = 1 
porta nao utilizada = -1 
porta com necessidade de mais um MUX = 2 

Numero de vezes que cada porta do MUX00 foi utilizada : 
16 48 48 144 
