N1 : 4 
N2 : 4 
LINHAS : 256 
COLUNAS : 8 

MAXIMO_MUTACOES : 3 
NUMERO_MAX_GERACOES : 3000000 
GERACOES_SEM_MUDANCA : 300000 
PERSISTENCIA : 1000 
INDIVIDUOS_POR_GERACAO : 4 
QTD_CH : 2 

NUMERO_PORTAS : 5 
AND : 100 
OR : 200 
NAND : 300 NOR : 400 
XOR : 500 
LINHAS_NOS : 2 
COLUNAS_NOS : 5 
NUMERO_NOS : 18 


Matriz Topologia : 

9 11 13 15 17 
10 12 14 16 18 



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
1 0 1 1 1 1 1 0 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 1 1 1 1 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 0 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 0 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 0 0 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 0 0 0 1 0 1 | 1 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 0 0 1 1 0 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 0 0 1 1 1 | 1 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 0 1 0 0 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 0 0 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 0 1 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 0 1 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 0 1 1 0 0 | 1 1 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 1 0 1 | 1 1 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 1 1 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 1 1 1 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 
1 1 0 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 0 1 0 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 
1 1 0 1 0 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 0 1 0 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 
1 1 0 1 0 1 1 0 | 1 0 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 
1 1 0 1 0 1 1 1 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 
1 1 0 1 1 0 0 0 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 1 1 0 0 1 | 0 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 1 0 1 1 0 1 0 | 0 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 1 0 1 1 0 1 1 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 0 1 1 1 0 0 | 1 1 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 0 1 1 1 0 1 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 0 1 1 1 1 0 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 0 1 1 1 1 1 | 1 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 0 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 0 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 
1 1 1 0 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 0 0 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 
1 1 1 0 0 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 0 0 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 
1 1 1 0 0 1 1 0 | 1 0 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 0 0 1 1 1 | 1 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 
1 1 1 0 1 0 0 0 | 0 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 0 0 1 | 0 1 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 0 1 0 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 0 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 0 1 1 0 0 | 1 1 | 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 1 0 1 1 0 1 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 0 1 1 1 0 | 1 1 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 1 0 1 1 1 1 | 1 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 0 0 0 0 | 0 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 1 1 1 0 0 0 1 | 0 0 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 1 0 0 1 0 | 0 0 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 1 0 0 1 1 | 0 0 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 
1 1 1 1 0 1 0 0 | 1 0 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 
1 1 1 1 0 1 0 1 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 
1 1 1 1 0 1 1 0 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 0 1 1 1 | 1 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 
1 1 1 1 1 0 0 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 0 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 0 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 1 1 1 1 0 0 | 1 1 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 
1 1 1 1 1 1 0 1 | 1 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 
1 1 1 1 1 1 1 0 | 1 1 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 
1 1 1 1 1 1 1 1 | 1 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 


Apos avaliar 3000000 geracoes nao foi possivel encontrar um Individuo que solucionasse S0. 
Com um Rank de 3330 o melhor Individuo encontrado foi : 
1 | 7 6 300 | 8 5 400 | 2 6 100 | 4 3 100 | 7 11 500 | 8 1 500 | 13 4 200 | 10 7 400 | 9 13 500 | 15 3 500 | 11 | 3330
1 | 1 8 500 | 1 5 100 | 10 9 100 | 7 3 300 | 7 6 400 | 3 5 100 | 14 7 500 | 12 6 200 | 8 12 400 | 15 12 300 | 10 | -1


Situacao de cada porta do MUX00 : 
0 2 0 1 
Legenda 
porta travada em zero = 0 
porta travada em um = 1 
porta nao utilizada = -1 
porta com necessidade de mais um MUX = 2 

Numero de vezes que cada porta do MUX00 foi utilizada : 
144 48 48 16 


Trabalhando agora no MUX02 que entra na porta 1 do MUX00.
A seguir a parte da matriz que sera trabalhada neste MUX

A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
------------------------------------------------------|
1 0 0 0 1 0 0 0 | 0 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 1 | 0 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 0 | 0 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 1 | 0 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 0 | 0 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 1 | 0 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 0 | 0 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 1 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 0 | 1 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 1 1 0 0 1 | 1 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 1 | 
1 0 0 1 1 0 1 0 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 0 1 1 0 1 1 | 1 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 0 1 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 0 0 1 1 1 0 1 | 1 1 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 0 0 1 1 1 1 0 | 1 1 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 0 0 1 1 1 1 1 | 1 1 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 0 1 0 1 0 0 0 | 0 0 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 1 0 1 0 0 1 | 0 0 | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 0 1 0 1 0 | 0 0 | 0 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 0 1 0 1 1 | 0 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 0 1 1 0 0 | 0 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 0 1 1 0 1 | 0 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 0 1 0 1 1 1 0 | 0 1 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 0 1 0 1 1 1 1 | 0 1 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 0 1 1 1 0 0 0 | 1 0 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 1 1 1 0 0 1 | 1 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 
1 0 1 1 1 0 1 0 | 1 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 
1 0 1 1 1 0 1 1 | 1 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 
1 0 1 1 1 1 0 0 | 1 1 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 0 1 1 1 1 0 1 | 1 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 0 1 1 1 1 1 0 | 1 1 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 0 1 1 1 1 1 1 | 1 1 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 
1 1 0 0 1 0 0 0 | 0 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 1 0 0 1 0 0 1 | 0 0 | 0 | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 
1 1 0 0 1 0 1 0 | 0 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 0 0 1 0 1 1 | 0 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 
1 1 0 1 1 0 0 0 | 1 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 1 0 1 1 0 0 1 | 1 0 | 0 | 1 | 1 | 1 | 0 | 1 | 0 | 1 | 
1 1 0 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 
1 1 0 1 1 0 1 1 | 1 0 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 1 | 
1 1 1 0 1 0 0 0 | 0 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
1 1 1 0 1 0 0 1 | 0 0 | 0 | 1 | 1 | 1 | 1 | 1 | 1 | 0 | 
1 1 1 0 1 0 1 0 | 0 0 | 1 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 
1 1 1 0 1 0 1 1 | 0 0 | 1 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 
1 1 1 1 1 0 0 0 | 1 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 
1 1 1 1 1 0 0 1 | 1 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 1 | 
1 1 1 1 1 0 1 0 | 1 0 | 1 | 0 | 0 | 1 | 0 | 1 | 1 | 0 | 
1 1 1 1 1 0 1 1 | 1 0 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 1 | 




 Evolucao!!!!  Geracao: 1. 	 Melhor rank ate esta geracao: 10 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 300 | 7 4 200 | 7 3 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 7 500 | 12 7 300 | 4 | 10
1 | 5 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 100 | 10 1 500 | 2 11 200 | 10 6 100 | 3 14 200 | 6 | -1



 Evolucao!!!!  Geracao: 2. 	 Melhor rank ate esta geracao: 16 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 300 | 7 4 200 | 7 3 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 7 500 | 12 7 300 | 4 | 16
1 | 5 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 100 | 10 1 500 | 2 11 200 | 10 6 300 | 3 14 200 | 7 | -1



 Evolucao!!!!  Geracao: 3. 	 Melhor rank ate esta geracao: 22 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 300 | 7 4 200 | 7 3 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 7 500 | 12 7 300 | 7 | 22
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 100 | 10 1 500 | 2 11 200 | 10 6 300 | 3 14 200 | 7 | -1



 Evolucao!!!!  Geracao: 4. 	 Melhor rank ate esta geracao: 198 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 300 | 7 4 200 | 7 3 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 4 500 | 12 7 300 | 7 | 198
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 100 | 10 1 500 | 2 11 200 | 10 6 300 | 11 14 200 | 3 | -1



 Evolucao!!!!  Geracao: 129. 	 Melhor rank ate esta geracao: 216 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 4 200 | 7 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 216
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 100 | 10 1 500 | 2 11 200 | 10 6 300 | 11 14 200 | 3 | -1



 Evolucao!!!!  Geracao: 138. 	 Melhor rank ate esta geracao: 262 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 1 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 2 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 262
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 400 | 10 1 500 | 2 11 200 | 10 6 300 | 11 14 200 | 3 | -1



 Evolucao!!!!  Geracao: 187. 	 Melhor rank ate esta geracao: 267 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 1 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 267
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 400 | 10 1 500 | 2 11 200 | 10 6 300 | 2 14 200 | 17 | -1



 Evolucao!!!!  Geracao: 193. 	 Melhor rank ate esta geracao: 273 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 1 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 273
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 11 200 | 12 6 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 238. 	 Melhor rank ate esta geracao: 329 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 1 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 329
1 | 8 6 300 | 5 7 300 | 4 6 400 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 10 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 2012. 	 Melhor rank ate esta geracao: 333 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 7 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 7 300 | 13 | 333
1 | 8 6 300 | 5 7 300 | 4 6 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 10 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 2017. 	 Melhor rank ate esta geracao: 388 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 200 | 7 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 388
1 | 8 2 300 | 5 7 200 | 4 6 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 10 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 2019. 	 Melhor rank ate esta geracao: 390 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 100 | 7 2 100 | 10 7 300 | 11 6 200 | 9 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 390
1 | 8 2 300 | 5 6 200 | 4 3 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 10 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 2465. 	 Melhor rank ate esta geracao: 420 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 100 | 7 2 100 | 10 7 300 | 11 6 200 | 10 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 420
1 | 8 2 300 | 3 7 200 | 4 3 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 10 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 2473. 	 Melhor rank ate esta geracao: 435 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 100 | 7 2 100 | 10 7 300 | 11 6 200 | 10 6 100 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 435
1 | 8 2 300 | 3 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 12 500 | 2 13 200 | 12 11 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 12821. 	 Melhor rank ate esta geracao: 436 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 5 500 | 7 2 100 | 7 2 100 | 10 7 300 | 11 6 200 | 10 6 300 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 436
1 | 8 2 300 | 3 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 13979. 	 Melhor rank ate esta geracao: 449 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 6 500 | 7 2 100 | 3 2 100 | 10 7 300 | 11 6 200 | 10 6 300 | 4 1 500 | 4 14 500 | 6 4 500 | 12 13 300 | 13 | 449
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 14086. 	 Melhor rank ate esta geracao: 457 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 6 500 | 7 2 100 | 3 2 100 | 10 7 300 | 11 6 200 | 10 6 300 | 4 1 400 | 4 14 500 | 6 4 500 | 12 13 300 | 18 | 457
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 14 500 | 17 | -1



 Evolucao!!!!  Geracao: 15610. 	 Melhor rank ate esta geracao: 481 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 6 200 | 7 2 100 | 3 2 100 | 10 7 300 | 11 6 200 | 10 6 300 | 4 1 400 | 4 14 500 | 6 4 500 | 9 13 300 | 18 | 481
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 15828. 	 Melhor rank ate esta geracao: 513 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 3 200 | 7 2 100 | 3 2 100 | 10 7 300 | 11 6 200 | 10 12 200 | 4 1 400 | 4 14 500 | 6 4 500 | 9 13 300 | 18 | 513
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 15979. 	 Melhor rank ate esta geracao: 530 	 Valor do Multiplicador de Mutacoes : 1 

1 | 4 3 200 | 7 2 200 | 8 2 100 | 10 7 300 | 11 6 200 | 10 12 200 | 4 1 400 | 4 14 500 | 6 4 500 | 9 13 300 | 18 | 530
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 2 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 16037. 	 Melhor rank ate esta geracao: 546 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 3 200 | 7 5 200 | 8 2 100 | 10 7 300 | 11 6 200 | 10 12 200 | 4 1 400 | 4 14 500 | 6 4 500 | 9 13 300 | 18 | 546
1 | 8 2 300 | 6 7 200 | 4 8 200 | 10 2 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 482923. 	 Melhor rank ate esta geracao: 579 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 3 500 | 7 5 200 | 8 2 100 | 10 7 300 | 11 6 200 | 10 12 200 | 4 1 400 | 4 14 500 | 6 4 500 | 9 13 300 | 18 | 579
1 | 8 2 300 | 6 2 200 | 4 8 200 | 10 7 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 483021. 	 Melhor rank ate esta geracao: 580 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 3 500 | 7 5 200 | 8 2 100 | 10 7 300 | 11 6 200 | 10 11 200 | 4 1 400 | 4 14 500 | 15 4 500 | 9 13 300 | 18 | 580
1 | 8 2 300 | 6 2 200 | 4 8 500 | 10 7 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 483323. 	 Melhor rank ate esta geracao: 610 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 3 500 | 7 5 200 | 8 4 100 | 10 7 500 | 11 6 200 | 10 11 200 | 4 1 400 | 4 14 500 | 15 4 500 | 9 13 300 | 18 | 610
1 | 8 2 300 | 6 2 200 | 4 8 500 | 10 7 100 | 9 7 200 | 3 11 400 | 10 14 500 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1



 Evolucao!!!!  Geracao: 2995919. 	 Melhor rank ate esta geracao: 626 	 Valor do Multiplicador de Mutacoes : 1 

1 | 7 3 500 | 7 5 200 | 8 4 100 | 10 7 500 | 11 6 200 | 10 11 200 | 4 1 400 | 4 14 500 | 15 4 500 | 9 13 300 | 18 | 626
1 | 8 2 200 | 6 2 200 | 4 8 500 | 10 7 100 | 9 7 200 | 3 11 400 | 9 14 300 | 2 13 200 | 12 15 300 | 14 16 500 | 17 | -1



A A A A B B B B |C0 C1|S0 |S1 |S2 |S3 |S4 |S5 |S6 |S7 |
------------------------------------------------------|
1 0 0 0 1 0 0 0 | 1 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 0 1 | 1 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 0 | 1 1 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 0 1 1 | 1 1 | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 0 | 1 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 
1 0 0 0 1 1 0 1 | 1 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 
1 0 0 0 1 1 1 0 | 0 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 
